Name	cz	groupcz	logstellarmass	RA	DEC	Tel	F21	e_F21	rms	limflag	confused	F21corr	eF21corr-rand	eF21corr-sys	deconf-mode	groupid-s	groupmass-s	groupid-b	groupmass-b	dens-s	dens-corr-s	dens-b	dens-corr-b	dist-s	f_dist-s	dist-b	f_dist-b
rs0685	5981.0	5993.37	9.09	181.153	1.8927	GBT	0.07	0.0	0.84	1	0	0.0	0.0	0.0	0	10034	14.24	0	0.0	14.03	14.03	0.0	0.0	0.0	0	0.0	0
rs0687	6414.7	5993.37	10.95	181.15756000000002	2.0726299999999998	ALFALFA	0.57	0.0	2.87	1	0	0.0	0.0	0.0	0	10034	14.24	20076	14.1	14.03	14.03	14.1	14.1	0.0	0	0.0	0
rs0688	6970.6	5993.37	11.25	181.15845	1.78784	ALFALFA	0.65	0.0	3.01	1	0	0.0	0.0	0.0	0	10034	14.24	21217	13.32	14.03	14.03	12.57	12.57	0.0	0	0.0	0
rs0689	7118.0	7078.42	8.95	181.16869	2.13885	ALFALFA	0.22	0.0	2.81	1	0	0.0	0.0	0.0	0	10265	11.11	0	0.0	10.23	10.23	0.0	0.0	14.12	1	0.0	0
rs0691	5962.9	6023.46	9.67	181.1744	1.60277	GBT	0.28	0.04	0.85	0	0	0.0	0.0	0.0	0	10034	14.24	21224	12.8	14.03	14.03	12.98	12.98	0.0	0	0.0	0
rs0692	5734.7	5993.37	9.13	181.19149	1.8039900000000002	ALFALFA	0.24	0.0	2.84	1	0	0.0	0.0	0.0	0	10034	14.24	0	0.0	14.03	14.03	0.0	0.0	0.0	0	0.0	0
rs0693	4524.5	4529.14	9.19	181.19332	2.00528	GBT	0.12	0.0	1.31	1	0	0.0	0.0	0.0	0	11090	12.14	0	0.0	10.58	10.61	0.0	0.0	0.0	0	0.0	0
rs0694	5600.3	5993.37	9.99	181.22194	1.94232	GBT	0.2	0.0	2.02	1	0	0.0	0.0	0.0	0	10034	14.24	20076	14.1	14.03	14.03	14.1	14.1	0.0	0	0.0	0
rs0695	5642.9	5993.37	9.71	181.22576	1.8213599999999999	GBT	0.11	0.0	0.8	1	0	0.0	0.0	0.0	0	10034	14.24	20076	14.1	14.03	14.03	14.1	14.1	0.0	0	0.0	0
rs0696	6247.4	6238.63	9.69	181.22752	1.21551	GBT	0.23	0.03	0.65	0	0	0.0	0.0	0.0	0	13633	11.39	23889	11.23	13.8	13.8	12.87	12.87	0.51	0	0.7	0
rs0697	5720.2	5993.37	9.13	181.23288	1.9009	ALFALFA	0.31	0.0	2.75	1	0	0.0	0.0	0.0	0	10034	14.24	0	0.0	14.03	14.03	0.0	0.0	0.0	0	0.0	0
rs0698	5927.6	6023.46	9.35	181.237	1.50831	ALFALFA	1.06	0.1	2.86	0	0	0.0	0.0	0.0	0	10034	14.24	21224	12.8	14.03	14.03	12.98	12.98	0.0	0	0.0	0
rs0699	5992.1	6023.46	9.03	181.23911	1.63529	ALFALFA	0.32	0.0	2.75	1	0	0.0	0.0	0.0	0	10034	14.24	0	0.0	14.03	14.03	0.0	0.0	0.0	0	0.0	0
rs0702	5830.1	5993.37	8.95	181.28784	1.8460400000000001	ALFALFA	0.25	0.0	2.65	1	0	0.0	0.0	0.0	0	10034	14.24	0	0.0	14.03	14.03	0.0	0.0	0.0	0	0.0	0
rs0705	5872.0	5857.05	10.17	181.32482	2.28962	GBT	0.23	0.0	1.4	1	0	0.0	0.0	0.0	0	12858	11.67	23069	11.56	12.47	12.47	13.95	13.95	0.42	0	0.41	0
rs0706	5455.4	5993.37	9.19	181.32842	1.63764	GBT	0.08	0.0	0.77	1	0	0.0	0.0	0.0	0	10034	14.24	0	0.0	14.03	14.03	0.0	0.0	0.0	0	0.0	0
rs0707	5677.9	5993.37	9.63	181.33389	1.77873	GBT	0.1	0.0	0.79	1	0	0.0	0.0	0.0	0	10034	14.24	20076	14.1	14.03	14.03	14.1	14.1	0.0	0	0.0	0
rs0708	6392.0	6371.61	10.11	181.33698	2.5343400000000003	GBT	0.18	0.0	1.49	1	0	0.0	0.0	0.0	0	13671	11.59	23942	11.46	12.05	12.05	11.95	11.95	0.6	0	0.63	0
rs0709	6395.2	6390.83	10.19	181.33978000000002	2.08633	GBT	0.2	0.0	1.27	1	0	0.0	0.0	0.0	0	12859	11.7	23070	11.57	14.06	14.06	13.2	13.2	0.31	0	0.71	0
rs0711	5466.7	5993.37	9.67	181.36463999999998	1.9481700000000002	GBT	0.11	0.0	0.84	1	0	0.0	0.0	0.0	0	10034	14.24	20076	14.1	14.03	14.03	14.1	14.1	0.0	0	0.0	0
rs0713	6357.2	6357.19	8.69	181.38318	0.0394	ALFALFA	1.14	0.12	3.13	0	0	0.0	0.0	0.0	0	0	0.0	23843	11.15	0.0	0.0	12.09	12.09	0.0	0	2.17	0
rs0714	6120.3	6129.24	10.69	181.40705	1.82833	ALFALFA	0.53	0.0	2.87	1	0	0.0	0.0	0.0	0	11107	12.09	21238	11.98	14.41	14.41	12.44	12.44	0.0	0	0.36	0
rs0716	6013.4	6023.46	10.23	181.41933	1.5935700000000002	GBT	0.3	0.0	2.13	1	0	0.0	0.0	0.0	0	10034	14.24	21240	11.64	14.03	14.03	13.3	13.3	0.0	0	0.47	0
rs0717	5702.3	5993.37	10.39	181.41963	1.57512	ALFALFA	0.53	0.0	2.95	1	0	0.0	0.0	0.0	0	10034	14.24	21224	12.8	14.03	14.03	12.98	12.98	0.0	0	0.0	0
rs0719	5992.2	5968.24	10.83	181.49761999999998	2.49839	ALFALFA	0.54	0.0	2.72	1	0	0.0	0.0	0.0	0	11112	12.37	21244	12.3	12.55	12.55	12.45	12.45	0.0	0	0.0	0
rs0720	5698.8	5993.37	9.17	181.49922	1.8860700000000001	GBT	0.21	0.04	0.75	0	0	0.0	0.0	0.0	0	10034	14.24	0	0.0	14.03	14.03	0.0	0.0	0.0	0	0.0	0
rs0724	5710.0	5705.82	9.41	181.63144	1.6166	ALFALFA	0.73	0.09	3.21	0	0	0.0	0.0	0.0	0	11115	11.36	21247	11.25	12.55	12.55	12.54	12.54	0.43	0	0.59	0
rs0725	5278.8	5266.16	9.95	181.66404	1.28427	GBT	0.15	0.0	1.01	1	0	0.0	0.0	0.0	0	13531	11.54	23777	11.41	11.74	11.74	11.66	11.66	2.97	0	0.72	0
rs0728	5905.5	5836.86	10.17	181.90861999999998	1.57426	GBT	0.33	0.0	1.92	1	0	0.0	0.0	0.0	0	11123	11.85	21255	11.74	12.11	12.11	11.94	11.94	0.64	0	0.85	0
rs0731	5739.3	5755.91	9.15	182.01648	0.69776	ALFALFA	1.04	0.08	2.62	0	0	0.0	0.0	0.0	0	11126	11.21	21258	11.18	12.01	12.01	12.06	12.06	1.12	0	1.38	0
rs0733	6057.4	6052.74	9.75	182.13005	1.90945	ALFALFA	0.82	0.13	2.85	0	0	0.0	0.0	0.0	0	12876	11.51	23087	11.41	11.82	11.82	11.71	11.71	0.84	0	1.01	0
rs0734	5415.7	5419.31	8.91	182.17802	1.45659	GBT	0.29	0.04	1.06	0	0	0.0	0.0	0.0	0	10034	14.24	0	0.0	14.03	14.03	0.0	0.0	0.0	0	0.0	0
rs0741	5689.5	5684.29	10.03	182.36935	0.53337	GBT	0.07	0.04	0.64	0	0	0.0	0.0	0.0	0	11140	11.66	21272	11.54	12.23	12.23	12.32	12.32	0.88	0	0.91	0
rs0744	6297.1	5974.2	9.63	182.42105	0.65773	AO	0.08	0.0	0.71	1	0	0.0	0.0	0.0	0	11148	12.33	21287	12.1	12.47	12.47	12.6	12.6	0.0	0	0.0	0
rs0745	5779.3	5782.34	10.09	182.47427	0.92847	ALFALFA	3.45	0.12	2.83	0	0	0.0	0.0	0.0	0	11148	12.33	21280	11.67	12.47	12.47	12.45	12.45	0.0	0	1.15	0
rs0747	5853.8	5974.2	9.07	182.55131	0.7540600000000001	AO	0.15	0.04	1.03	0	0	0.0	0.0	0.0	0	11148	12.33	0	0.0	12.47	12.47	0.0	0.0	0.0	0	0.0	0
rs0748	6032.4	5974.2	9.79	182.56928	0.62666	GBT	0.37	0.04	0.69	0	1	0.26	0.05	0.05	2	11148	12.33	21287	12.1	12.47	12.47	12.6	12.6	0.0	0	0.0	0
rs0749	5860.7	5974.2	9.41	182.62971000000002	0.67285	AO	0.73	0.08	1.06	0	1	0.11	0.02	0.11	1	11148	12.33	21287	12.1	12.47	12.47	12.6	12.6	0.0	0	0.0	0
rs0750	6042.7	5974.2	10.61	182.63589	0.67762	ALFALFA	0.58	0.0	3.11	1	0	0.0	0.0	0.0	0	11148	12.33	21287	12.1	12.47	12.47	12.6	12.6	0.0	0	0.0	0
rs0751	5929.1	6063.64	9.35	182.64703	1.02875	GBT	0.22	0.03	0.67	0	1	0.11	0.03	0.02	2	11163	12.12	21299	12.01	12.21	12.21	12.55	12.55	0.0	0	0.0	0
rs0754	6147.6	5974.2	9.23	182.68464	0.6259600000000001	AO	0.11	0.02	0.42	0	0	0.0	0.0	0.0	0	11148	12.33	0	0.0	12.47	12.47	0.0	0.0	0.0	0	0.0	0
rs0757	6003.2	6063.64	10.79	182.76686999999998	0.97241	ALFALFA	0.54	0.14	3.01	0	1	0.22	0.15	0.06	3	11163	12.12	21299	12.01	12.21	12.21	12.55	12.55	0.0	0	0.0	0
rs0758	6111.2	6063.64	8.89	182.78302	0.95691	GBT	0.13	0.0	1.06	1	0	0.0	0.0	0.0	0	11163	12.12	0	0.0	12.21	12.21	0.0	0.0	0.0	0	0.0	0
rs0761	5911.4	5805.44	10.45	182.7951	2.25565	ALFALFA	0.54	0.0	2.92	1	0	0.0	0.0	0.0	0	11164	11.88	21300	11.78	11.4	11.4	11.26	11.26	1.37	0	1.58	0
rs0762	6277.7	6063.64	9.09	182.83256	0.80496	GBT	0.62	0.06	1.69	0	0	0.0	0.0	0.0	0	11163	12.12	21299	12.01	12.21	12.21	12.55	12.55	0.0	0	0.0	0
rs0763	5962.1	5894.35	9.17	182.86903	0.37861999999999996	ALFALFA	0.88	0.12	2.9	0	1	0.67	0.09	0.34	1	13605	11.21	23855	11.15	12.25	12.25	12.16	12.16	1.6	0	1.73	0
rs0766	6091.7	6091.26	9.11	182.94456	0.9894799999999999	ALFALFA	0.39	0.0	3.12	1	0	0.0	0.0	0.0	0	11163	12.12	0	0.0	12.21	12.21	0.0	0.0	0.0	0	0.0	0
rs0768	6133.3	6072.24	9.35	182.99781000000002	1.3498299999999999	ALFALFA	3.31	0.11	2.88	0	0	0.0	0.0	0.0	0	11172	11.36	21308	11.45	11.97	11.97	11.76	11.76	1.61	0	1.91	0
rs0769	5943.2	6072.24	9.11	183.03839	1.31148	GBT	0.38	0.03	0.98	0	0	0.0	0.0	0.0	0	11172	11.36	21308	11.45	11.97	11.97	11.76	11.76	1.61	0	1.91	0
rs0771	6187.8	6191.09	8.45	183.12855	0.89428	ALFALFA	0.74	0.11	3.97	0	0	0.0	0.0	0.0	0	0	0.0	26392	11.03	0.0	0.0	11.93	11.93	0.0	0	1.53	0
rs0774	5993.0	5981.12	8.75	183.19328000000002	0.40912	ALFALFA	0.77	0.07	2.75	0	0	0.0	0.0	0.0	0	0	0.0	26395	11.06	0.0	0.0	11.79	11.84	0.0	0	2.41	1
rs0775	6154.7	6146.54	8.89	183.25124	0.04386	ALFALFA	1.35	0.13	3.66	0	0	0.0	0.0	0.0	0	0	0.0	23838	11.67	0.0	0.0	11.63	11.63	0.0	0	2.86	1
rs0777	5719.1	5735.2	8.53	183.50921	2.99273	ALFALFA	1.15	0.07	2.5	0	0	0.0	0.0	0.0	0	0	0.0	25394	11.12	0.0	0.0	10.98	10.98	0.0	0	2.35	0
rs0779	6013.8	6044.16	10.29	183.62158	0.83016	ALFALFA	5.01	0.13	2.87	0	0	0.0	0.0	0.0	0	11190	11.98	21328	12.06	11.65	11.65	11.94	11.94	2.26	1	0.0	0
rs0781	6082.6	6044.16	9.89	183.68931	0.74363	ALFALFA	1.58	0.11	2.64	0	0	0.0	0.0	0.0	0	11190	11.98	21328	12.06	11.65	11.65	11.94	11.94	2.26	1	0.0	0
rs0783	6189.9	6176.14	10.45	183.96861	0.40078	ALFALFA	4.27	0.12	2.73	0	0	0.0	0.0	0.0	0	11198	11.85	21335	11.92	11.64	11.64	11.73	11.73	2.68	1	2.23	0
rs0784	5667.6	5666.88	10.49	183.99053	3.30596	ALFALFA	0.44	0.0	2.5	1	0	0.0	0.0	0.0	0	11200	12.0	21337	11.91	10.85	10.85	11.02	11.02	2.5	0	2.81	0
rs0785	6293.5	6285.64	8.69	183.99408	2.03971	GBT	0.68	0.06	1.98	0	0	0.0	0.0	0.0	0	0	0.0	26399	11.04	0.0	0.0	10.95	10.95	0.0	0	5.92	0
rs0786	5668.8	5677.08	8.45	184.13913	3.5215400000000003	ALFALFA	1.31	0.1	2.82	0	0	0.0	0.0	0.0	0	0	0.0	20124	11.12	0.0	0.0	11.94	11.94	0.0	0	3.01	0
rs0788	6432.5	6455.53	9.23	184.3388	2.57973	ALFALFA	1.94	0.09	2.49	0	0	0.0	0.0	0.0	0	12913	11.21	23128	11.33	10.87	10.87	11.25	11.25	2.91	0	5.72	0
rs0789	5953.1	5953.09	8.55	184.37223999999998	1.19861	ALFALFA	0.71	0.07	2.59	0	0	0.0	0.0	0.0	0	0	0.0	26401	11.01	0.0	0.0	11.58	11.58	0.0	0	3.09	1
rs0793	5620.2	5615.32	9.09	184.62521	4.30695	GBT	0.44	0.03	0.83	0	0	0.0	0.0	0.0	0	14890	11.18	26405	11.03	10.96	10.96	10.96	11.09	3.29	0	3.67	0
rs0797	6579.2	6546.73	10.07	184.72249	3.0144	ALFALFA	1.65	0.11	3.03	0	1	1.34	0.14	0.27	2	11224	11.78	21362	11.76	11.2	11.2	11.33	11.33	3.85	0	3.95	0
rs0798	6476.1	6546.73	9.85	184.72302	2.99233	ALFALFA	1.65	0.11	3.03	0	1	1.26	0.11	0.98	1	11224	11.78	21362	11.76	11.2	11.2	11.33	11.33	3.85	0	3.95	0
rs0801	6374.1	6351.51	10.21	184.85506999999998	0.63098	GBT	0.16	0.0	0.95	1	0	0.0	0.0	0.0	0	13615	11.73	23865	11.59	11.27	11.27	11.33	11.33	3.38	1	5.6	0
rs0802	6257.5	6254.12	8.61	184.89878000000002	1.2167	ALFALFA	0.86	0.14	4.16	0	0	0.0	0.0	0.0	0	0	0.0	23890	11.08	0.0	0.0	11.28	11.28	0.0	0	3.73	1
rs0803	6817.5	6817.5	8.15	185.1117	4.59169	ALFALFA	0.74	0.13	2.5	0	0	0.0	0.0	0.0	0	0	0.0	26408	11.05	0.0	0.0	10.89	11.01	0.0	0	4.49	0
rs0804	6250.3	6249.53	8.61	185.16795	2.75813	ALFALFA	1.34	0.09	2.84	0	0	0.0	0.0	0.0	0	0	0.0	25351	11.18	0.0	0.0	11.37	11.37	0.0	0	4.0	1
rs0805	5252.7	5292.97	8.45	185.47856000000002	4.87542	ALFALFA	1.58	0.08	2.24	0	0	0.0	0.0	0.0	0	0	0.0	20167	11.14	0.0	0.0	12.56	12.56	0.0	0	4.28	0
rs0806	6857.8	6858.43	9.59	185.50275	2.8993599999999997	AO	0.34	0.03	0.59	0	0	0.0	0.0	0.0	0	13687	11.35	23960	11.21	11.84	11.84	11.8	11.8	1.29	0	1.32	0
rs0808	6812.2	6847.74	10.81	185.67639	3.1419	ALFALFA	0.49	0.0	2.79	1	0	0.0	0.0	0.0	0	11255	12.36	21391	12.33	12.11	12.11	12.05	12.05	0.0	0	0.0	0
rs0809	6212.1	6217.61	9.81	185.70666	3.10397	ALFALFA	4.01	0.09	2.41	0	1	4.01	0.09	2.12	1	11256	11.47	21392	11.52	10.89	10.89	11.21	11.21	4.04	1	4.54	1
rs0811	6965.5	6928.74	9.65	185.7324	3.6798699999999998	GBT	0.14	0.0	0.96	1	0	0.0	0.0	0.0	0	13722	11.42	23991	11.25	12.07	12.07	11.64	11.64	2.21	0	2.26	0
rs0812	6252.5	6259.85	9.37	185.76816000000002	3.66591	GBT	0.2	0.03	0.69	0	0	0.0	0.0	0.0	0	13720	11.29	23989	11.11	11.1	11.1	11.0	11.0	4.27	1	4.79	1
rs0813	6899.4	6847.74	9.45	185.79635	3.1116200000000003	ALFALFA	1.08	0.14	3.74	0	0	0.0	0.0	0.0	0	11255	12.36	21391	12.33	12.11	12.11	12.05	12.05	0.0	0	0.0	0
rs0815	6846.7	6846.71	8.73	185.83452	4.895169999999999	ALFALFA	1.04	0.08	2.57	0	0	0.0	0.0	0.0	0	0	0.0	20887	11.17	0.0	0.0	11.38	11.38	0.0	0	3.86	0
rs0817	6950.0	6950.91	10.39	185.85052	2.67913	GBT	0.21	0.0	1.29	1	0	0.0	0.0	0.0	0	15236	11.92	25535	11.82	11.8	11.8	11.73	11.73	1.85	0	1.9	0
rs1338	7096.1	7090.8	9.11	185.92734	0.96225	ALFALFA	0.33	0.0	3.1	1	0	0.0	0.0	0.0	0	13627	11.21	26417	11.03	11.25	11.25	11.32	11.32	4.81	0	4.71	0
rs0823	6738.7	6774.56	10.09	185.96116	4.08729	ALFALFA	0.2	0.03	1.63	0	0	0.0	0.0	0.0	0	11263	11.6	21398	11.46	11.86	11.86	11.72	11.72	3.89	0	3.89	0
rs1339	7125.7	7128.26	8.83	185.97711999999999	0.8306	ALFALFA	0.43	0.12	3.05	0	0	0.0	0.0	0.0	0	0	0.0	26418	11.01	0.0	0.0	11.08	11.08	0.0	0	4.75	0
rs0824	7011.3	7036.83	10.07	186.02045	1.1896799999999998	ALFALFA	1.52	0.17	3.65	0	0	0.0	0.0	0.0	0	11266	11.56	21401	11.55	11.45	11.45	11.6	11.6	4.69	0	3.41	0
rs0825	6743.5	6747.66	9.99	186.05836000000002	3.7261800000000003	GBT	0.15	0.0	1.01	1	0	0.0	0.0	0.0	0	15241	11.59	25539	11.46	12.1	12.1	11.96	11.96	2.65	0	2.71	0
rs0827	7035.4	7002.81	10.35	186.14616999999998	1.8925299999999998	ALFALFA	4.04	0.13	2.61	0	0	0.0	0.0	0.0	0	12937	11.91	23154	12.03	11.53	11.53	11.48	11.48	5.16	0	0.0	0
rs0829	6785.2	6779.65	9.91	186.2783	3.79152	GBT	0.12	0.0	0.8	1	0	0.0	0.0	0.0	0	10789	11.57	20906	11.43	11.71	11.71	11.57	11.57	3.35	0	3.43	0
rs0830	5257.9	5313.02	9.75	186.43012	4.41823	ALFALFA	1.18	0.12	1.97	0	0	0.0	0.0	0.0	0	10770	11.73	20884	11.92	10.79	10.79	11.05	11.05	13.31	1	4.82	1
rs0831	5267.7	5313.02	9.75	186.44416	4.51037	S05-AO	6.47	0.7	2.07	0	0	0.0	0.0	0.0	0	10770	11.73	20884	11.92	10.79	10.79	11.05	11.05	13.31	1	4.82	1
rs0833	5403.7	5313.02	9.65	186.49401	4.47398	ALFALFA	3.47	0.08	2.07	0	1	3.42	0.13	0.68	2	10770	11.73	20884	11.92	10.79	10.79	11.05	11.05	13.31	1	4.82	1
rs0834	6663.0	6661.91	9.71	186.56005	0.2673	GBT	0.99	0.07	1.24	0	0	0.0	0.0	0.0	0	11277	11.4	21413	11.35	11.15	11.15	11.08	11.08	3.0	0	3.07	0
rs0835	6761.8	6768.58	9.75	186.58215	1.7243700000000002	GBT	0.1	0.0	1.07	1	0	0.0	0.0	0.0	0	13486	11.45	23732	11.28	11.26	11.26	11.28	11.28	4.0	0	2.35	0
rs0836	6750.0	6763.25	9.67	187.11312	0.14254	ALFALFA	1.91	0.13	3.54	0	0	0.0	0.0	0.0	0	12947	11.38	23163	11.42	12.27	12.27	11.3	11.3	1.93	0	1.98	0
rs0838	6844.1	6844.15	10.09	187.27888000000002	0.5812	GBT	0.51	0.05	0.79	0	0	0.0	0.0	0.0	0	11297	11.64	21433	11.54	12.69	12.69	12.65	12.65	1.18	0	1.21	0
rs0839	6823.2	6825.91	9.91	187.34005	1.0572	ALFALFA	2.65	0.11	2.98	0	0	0.0	0.0	0.0	0	11300	11.54	21436	11.6	12.46	12.46	11.5	11.5	1.54	0	1.57	0
rs0842	5132.8	5133.16	8.87	187.55048	3.5774	ALFALFA	1.74	0.08	2.56	0	0	0.0	0.0	0.0	0	0	0.0	21442	11.5	0.0	0.0	11.13	11.13	0.0	0	9.5	0
rs0843	6828.2	6756.02	9.35	187.65301000000002	0.84635	GBT	0.09	0.02	0.74	0	1	0.04	0.03	0.02	1	10218	12.97	0	0.0	12.7	12.7	0.0	0.0	0.0	0	0.0	0
rs0844	6590.2	6561.43	9.17	187.65755	0.34398	AO	0.12	0.0	1.06	1	0	0.0	0.0	0.0	0	10218	12.97	0	0.0	12.7	12.7	0.0	0.0	0.0	0	0.0	0
rs1341	7081.5	6903.0	9.79	187.69787	0.63584	GBT	0.11	0.0	0.75	1	0	0.0	0.0	0.0	0	10218	12.97	21447	12.93	12.7	12.7	12.63	12.63	0.0	0	0.0	0
rs0845	6725.9	6756.02	9.13	187.70578	0.74516	ALFALFA	0.37	0.0	2.94	1	0	0.0	0.0	0.0	0	10218	12.97	0	0.0	12.7	12.7	0.0	0.0	0.0	0	0.0	0
rs0846	6844.1	6903.0	9.31	187.71674	0.5272899999999999	AO	0.33	0.03	0.8	0	1	0.2	0.04	0.02	1	10218	12.97	21447	12.93	12.7	12.7	12.63	12.63	0.0	0	0.0	0
rs0847	5109.0	5113.95	9.71	187.72938	3.4920699999999996	ALFALFA	2.45	0.08	2.92	0	0	0.0	0.0	0.0	0	11306	11.43	21442	11.5	11.01	11.01	11.13	11.13	8.8	0	9.5	0
rs0848	6588.7	6903.0	8.93	187.74382	0.65137	ALFALFA	0.25	0.0	3.09	1	0	0.0	0.0	0.0	0	10218	12.97	0	0.0	12.7	12.7	0.0	0.0	0.0	0	0.0	0
rs0849	7022.2	6903.0	9.81	187.74802	0.54213	GBT	0.09	0.0	0.64	1	0	0.0	0.0	0.0	0	10218	12.97	21447	12.93	12.7	12.7	12.63	12.63	0.0	0	0.0	0
rs0850	6288.0	6288.01	9.49	187.78085	0.46323000000000003	ALFALFA	0.48	0.05	2.68	0	0	0.0	0.0	0.0	0	10218	12.97	23170	11.16	12.7	12.7	11.02	11.02	0.0	0	17.45	1
rs0851	6810.6	6903.0	11.09	187.78489	0.61398	ALFALFA	0.65	0.0	2.99	1	0	0.0	0.0	0.0	0	10218	12.97	21447	12.93	12.7	12.7	12.63	12.63	0.0	0	0.0	0
rs0852	6806.6	6903.0	10.25	187.7959	0.60634	GBT	0.34	0.0	2.06	1	0	0.0	0.0	0.0	0	10218	12.97	21447	12.93	12.7	12.7	12.63	12.63	0.0	0	0.0	0
rs0853	5117.8	5118.24	9.05	187.83583000000002	3.1248299999999998	ALFALFA	0.84	0.08	2.42	0	0	0.0	0.0	0.0	0	13428	11.17	23665	11.08	10.8	10.8	10.91	10.91	7.39	0	7.99	0
rs0854	6888.3	6879.19	8.97	187.84007	0.23990999999999998	GBT	0.11	0.0	1.17	1	0	0.0	0.0	0.0	0	10218	12.97	0	0.0	12.48	12.48	0.0	0.0	0.0	0	0.0	0
rs0855	6436.8	6552.41	9.01	187.8417	0.60995	ALFALFA	0.35	0.0	3.0	1	0	0.0	0.0	0.0	0	10218	12.97	0	0.0	12.7	12.7	0.0	0.0	0.0	0	0.0	0
rs0856	6343.4	6343.4	8.15	187.85527	4.0201199999999995	ALFALFA	1.04	0.05	2.21	0	0	0.0	0.0	0.0	0	0	0.0	20218	11.11	0.0	0.0	10.58	10.58	0.0	0	9.17	0
rs0858	6896.8	6899.8	8.89	187.90294	1.34845	AO	0.17	0.02	0.31	0	1	0.1	0.01	0.07	1	16152	11.11	0	0.0	11.34	11.34	0.0	0.0	1.93	0	0.0	0
rs1342	4415.2	4400.32	10.17	187.91946000000002	3.9271199999999995	ALFALFA	2.14	0.09	2.31	0	0	0.0	0.0	0.0	0	11314	11.73	21451	11.72	11.87	11.87	11.88	11.88	6.98	0	9.99	0
rs0859	6855.3	6842.55	9.43	187.92179	0.9593200000000001	GBT	0.07	0.0	0.76	1	0	0.0	0.0	0.0	0	13626	11.31	23882	11.11	12.82	12.82	12.46	12.46	1.0	0	1.01	0
rs0860	6908.7	6899.8	9.01	187.92243	1.3060399999999999	AO	0.05	0.0	0.47	1	0	0.0	0.0	0.0	0	16153	11.13	0	0.0	11.34	11.34	0.0	0.0	1.84	0	0.0	0
rs0861	6631.6	6552.41	9.01	187.93745	0.51194	AO	0.08	0.0	0.83	1	0	0.0	0.0	0.0	0	10218	12.97	0	0.0	12.7	12.7	0.0	0.0	0.0	0	0.0	0
rs0862	6601.4	6552.41	8.95	187.93979	0.45264	AO	0.11	0.0	1.06	1	0	0.0	0.0	0.0	0	10218	12.97	0	0.0	12.48	12.48	0.0	0.0	0.0	0	0.0	0
rs0863	4453.2	4400.32	8.73	187.98712	3.8891199999999997	ALFALFA	2.59	0.08	2.48	0	0	0.0	0.0	0.0	0	0	0.0	21451	11.72	0.0	0.0	11.88	11.88	0.0	0	9.99	0
rs0864	6273.3	6273.3	8.01	188.01955	4.12712	ALFALFA	0.8	0.05	1.7	0	0	0.0	0.0	0.0	0	0	0.0	26426	11.03	0.0	0.0	10.22	10.35	0.0	0	13.68	0
rs0866	4870.4	4880.21	9.55	188.20734	3.3000300000000005	ALFALFA	4.53	0.09	2.36	0	0	0.0	0.0	0.0	0	11317	11.38	21454	11.46	11.74	11.74	11.78	11.78	6.62	0	7.15	0
rs0868	4559.8	4571.13	9.83	188.67015	3.3238	ALFALFA	4.8	0.11	2.79	0	0	0.0	0.0	0.0	0	11325	11.49	21463	11.51	11.45	11.45	11.46	11.46	5.51	0	5.95	0
rs0869	6639.1	6649.62	9.15	188.68743	0.36667	GBT	0.37	0.05	0.95	0	0	0.0	0.0	0.0	0	13604	11.21	23853	11.08	12.0	12.0	12.01	12.01	2.21	0	1.96	0
rs0871	6721.0	6709.23	9.11	188.75901000000002	0.037739999999999996	ALFALFA	1.26	0.1	3.23	0	0	0.0	0.0	0.0	0	13593	11.2	23842	11.25	12.34	12.34	12.43	12.43	1.06	0	0.89	0
rs0872	6234.9	6195.13	8.61	189.37995	3.3844199999999995	ALFALFA	1.29	0.11	2.61	0	0	0.0	0.0	0.0	0	0	0.0	25355	11.16	0.0	0.0	10.33	10.33	0.0	0	7.96	1
rs0873	5251.0	5254.26	10.35	189.38952	4.36789	ALFALFA	4.72	0.08	1.88	0	0	0.0	0.0	0.0	0	11338	11.72	21478	11.76	10.75	10.75	10.79	10.79	9.16	0	9.9	0
rs0875	4994.8	4995.1	9.47	189.40205	1.58895	GBT	0.12	0.0	0.91	1	0	0.0	0.0	0.0	0	11346	12.2	21486	12.12	11.62	11.62	11.62	11.62	0.0	0	0.0	0
rs0877	4813.7	4862.6	9.59	189.59222	1.6792200000000002	AO	0.07	0.0	0.55	1	0	0.0	0.0	0.0	0	11346	12.2	21486	12.12	11.62	11.62	11.62	11.62	0.0	0	0.0	0
rs0879	4929.1	4862.6	10.53	189.61977	1.7544400000000002	ALFALFA	1.04	0.08	2.93	0	1	0.57	0.11	0.11	2	11346	12.2	21486	12.12	11.62	11.62	11.62	11.62	0.0	0	0.0	0
rs0880	5081.8	5098.14	9.77	189.6497	1.4024299999999998	ALFALFA	5.4	0.13	2.97	0	0	0.0	0.0	0.0	0	11347	11.46	21487	11.47	11.71	11.71	11.71	11.71	0.98	0	1.05	0
rs0882	6739.6	6827.75	10.27	189.69351	0.32261999999999996	GBT	0.32	0.0	1.95	1	0	0.0	0.0	0.0	0	11353	13.09	21493	13.02	12.35	12.35	12.19	12.19	0.0	0	0.0	0
rs0883	6714.4	6827.75	10.01	189.70054	0.27011999999999997	GBT	0.16	0.0	1.24	1	0	0.0	0.0	0.0	0	11353	13.09	21493	13.02	12.35	12.35	12.19	12.19	0.0	0	0.0	0
